src_year,src_month,position,year,month,period,metric,value,flags,conf,raw_token,parse_issue
2017,6,10,2017,4,night,total,,,-1,,chart_not_detected
2017,6,11,2017,5,night,total,,,-1,,chart_not_detected
2017,6,12,2017,6,night,total,,,-1,,chart_not_detected
2017,6,0,2016,6,night,avion,,,-1,,chart_not_detected
2017,6,1,2016,7,night,avion,,,-1,,chart_not_detected
2017,6,2,2016,8,night,avion,,,-1,,chart_not_detected
2017,6,3,2016,9,night,avion,,,-1,,chart_not_detected
2017,6,4,2016,10,night,avion,,,-1,,chart_not_detected
2017,6,5,2016,11,night,avion,,,-1,,chart_not_detected
2017,6,6,2016,12,night,avion,,,-1,,chart_not_detected
2017,6,7,2017,1,night,avion,,,-1,,chart_not_detected
2017,6,8,2017,2,night,avion,,,-1,,chart_not_detected
2017,6,9,2017,3,night,avion,,,-1,,chart_not_detected
2017,6,10,2017,4,night,avion,,,-1,,chart_not_detected
2017,6,11,2017,5,night,avion,,,-1,,chart_not_detected
2017,6,12,2017,6,night,avion,,,-1,,chart_not_detected
2017,7,0,2016,7,day,total,,,-1,,chart_not_detected
2017,7,1,2016,8,day,total,,,-1,,chart_not_detected
2017,7,2,2016,9,day,total,,,-1,,chart_not_detected
2017,7,3,2016,10,day,total,,,-1,,chart_not_detected
2017,7,4,2016,11,day,total,,,-1,,chart_not_detected
2017,7,5,2016,12,day,total,,,-1,,chart_not_detected
2017,7,6,2017,1,day,total,,,-1,,chart_not_detected
2017,7,7,2017,2,day,total,,,-1,,chart_not_detected
2017,7,8,2017,3,day,total,,,-1,,chart_not_detected
2017,7,9,2017,4,day,total,,,-1,,chart_not_detected
2017,7,10,2017,5,day,total,,,-1,,chart_not_detected
2017,7,11,2017,6,day,total,,,-1,,chart_not_detected
2017,7,12,2017,7,day,total,,,-1,,chart_not_detected
2017,7,0,2016,7,day,avion,,,-1,,chart_not_detected
2017,7,1,2016,8,day,avion,,,-1,,chart_not_detected
2017,7,2,2016,9,day,avion,,,-1,,chart_not_detected
2017,7,3,2016,10,day,avion,,,-1,,chart_not_detected
2017,7,4,2016,11,day,avion,,,-1,,chart_not_detected
2017,7,5,2016,12,day,avion,,,-1,,chart_not_detected
2017,7,6,2017,1,day,avion,,,-1,,chart_not_detected
2017,7,7,2017,2,day,avion,,,-1,,chart_not_detected
2017,7,8,2017,3,day,avion,,,-1,,chart_not_detected
2017,7,9,2017,4,day,avion,,,-1,,chart_not_detected
2017,7,10,2017,5,day,avion,,,-1,,chart_not_detected
2017,7,11,2017,6,day,avion,,,-1,,chart_not_detected
2017,7,12,2017,7,day,avion,,,-1,,chart_not_detected
2017,7,0,2016,7,evening,total,,,-1,,chart_not_detected
2017,7,1,2016,8,evening,total,,,-1,,chart_not_detected
2017,7,2,2016,9,evening,total,,,-1,,chart_not_detected
2017,7,3,2016,10,evening,total,,,-1,,chart_not_detected
2017,7,4,2016,11,evening,total,,,-1,,chart_not_detected
2017,7,5,2016,12,evening,total,,,-1,,chart_not_detected
2017,7,6,2017,1,evening,total,,,-1,,chart_not_detected
2017,7,7,2017,2,evening,total,,,-1,,chart_not_detected
2017,7,8,2017,3,evening,total,,,-1,,chart_not_detected
2017,7,9,2017,4,evening,total,,,-1,,chart_not_detected
2017,7,10,2017,5,evening,total,,,-1,,chart_not_detected
2017,7,11,2017,6,evening,total,,,-1,,chart_not_detected
2017,7,12,2017,7,evening,total,,,-1,,chart_not_detected
2017,7,0,2016,7,evening,avion,,,-1,,chart_not_detected
2017,7,1,2016,8,evening,avion,,,-1,,chart_not_detected
2017,7,2,2016,9,evening,avion,,,-1,,chart_not_detected
2017,7,3,2016,10,evening,avion,,,-1,,chart_not_detected
2017,7,4,2016,11,evening,avion,,,-1,,chart_not_detected
2017,7,5,2016,12,evening,avion,,,-1,,chart_not_detected
2017,7,6,2017,1,evening,avion,,,-1,,chart_not_detected
2017,7,7,2017,2,evening,avion,,,-1,,chart_not_detected
2017,7,8,2017,3,evening,avion,,,-1,,chart_not_detected
2017,7,9,2017,4,evening,avion,,,-1,,chart_not_detected
2017,7,10,2017,5,evening,avion,,,-1,,chart_not_detected
2017,7,11,2017,6,evening,avion,,,-1,,chart_not_detected
2017,7,12,2017,7,evening,avion,,,-1,,chart_not_detected
2017,7,0,2016,7,night,total,,,-1,,chart_not_detected
2017,7,1,2016,8,night,total,,,-1,,chart_not_detected
2017,7,2,2016,9,night,total,,,-1,,chart_not_detected
2017,7,3,2016,10,night,total,,,-1,,chart_not_detected
2017,7,4,2016,11,night,total,,,-1,,chart_not_detected
2017,7,5,2016,12,night,total,,,-1,,chart_not_detected
2017,7,6,2017,1,night,total,,,-1,,chart_not_detected
2017,7,7,2017,2,night,total,,,-1,,chart_not_detected
2017,7,8,2017,3,night,total,,,-1,,chart_not_detected
2017,7,9,2017,4,night,total,,,-1,,chart_not_detected
2017,7,10,2017,5,night,total,,,-1,,chart_not_detected
2017,7,11,2017,6,night,total,,,-1,,chart_not_detected
2017,7,12,2017,7,night,total,,,-1,,chart_not_detected
2017,7,0,2016,7,night,avion,,,-1,,chart_not_detected
2017,7,1,2016,8,night,avion,,,-1,,chart_not_detected
2017,7,2,2016,9,night,avion,,,-1,,chart_not_detected
2017,7,3,2016,10,night,avion,,,-1,,chart_not_detected
2017,7,4,2016,11,night,avion,,,-1,,chart_not_detected
2017,7,5,2016,12,night,avion,,,-1,,chart_not_detected
2017,7,6,2017,1,night,avion,,,-1,,chart_not_detected
2017,7,7,2017,2,night,avion,,,-1,,chart_not_detected
2017,7,8,2017,3,night,avion,,,-1,,chart_not_detected
2017,7,9,2017,4,night,avion,,,-1,,chart_not_detected
2017,7,10,2017,5,night,avion,,,-1,,chart_not_detected
2017,7,11,2017,6,night,avion,,,-1,,chart_not_detected
2017,7,12,2017,7,night,avion,,,-1,,chart_not_detected
2017,8,0,2016,8,day,total,,,-1,,chart_not_detected
2017,8,1,2016,9,day,total,,,-1,,chart_not_detected
2017,8,2,2016,10,day,total,,,-1,,chart_not_detected
2017,8,3,2016,11,day,total,,,-1,,chart_not_detected
2017,8,4,2016,12,day,total,,,-1,,chart_not_detected
2017,8,5,2017,1,day,total,,,-1,,chart_not_detected
2017,8,6,2017,2,day,total,,,-1,,chart_not_detected
2017,8,7,2017,3,day,total,,,-1,,chart_not_detected
2017,8,8,2017,4,day,total,,,-1,,chart_not_detected
2017,8,9,2017,5,day,total,,,-1,,chart_not_detected
2017,8,10,2017,6,day,total,,,-1,,chart_not_detected
2017,8,11,2017,7,day,total,,,-1,,chart_not_detected
2017,8,12,2017,8,day,total,,,-1,,chart_not_detected
2017,8,0,2016,8,day,avion,,,-1,,chart_not_detected
2017,8,1,2016,9,day,avion,,,-1,,chart_not_detected
2017,8,2,2016,10,day,avion,,,-1,,chart_not_detected
2017,8,3,2016,11,day,avion,,,-1,,chart_not_detected
2017,8,4,2016,12,day,avion,,,-1,,chart_not_detected
2017,8,5,2017,1,day,avion,,,-1,,chart_not_detected
2017,8,6,2017,2,day,avion,,,-1,,chart_not_detected
2017,8,7,2017,3,day,avion,,,-1,,chart_not_detected
2017,8,8,2017,4,day,avion,,,-1,,chart_not_detected
2017,8,9,2017,5,day,avion,,,-1,,chart_not_detected
2017,8,10,2017,6,day,avion,,,-1,,chart_not_detected
2017,8,11,2017,7,day,avion,,,-1,,chart_not_detected
2017,8,12,2017,8,day,avion,,,-1,,chart_not_detected
2017,8,0,2016,8,evening,total,,,-1,,chart_not_detected
2017,8,1,2016,9,evening,total,,,-1,,chart_not_detected
2017,8,2,2016,10,evening,total,,,-1,,chart_not_detected
2017,8,3,2016,11,evening,total,,,-1,,chart_not_detected
2017,8,4,2016,12,evening,total,,,-1,,chart_not_detected
2017,8,5,2017,1,evening,total,,,-1,,chart_not_detected
2017,8,6,2017,2,evening,total,,,-1,,chart_not_detected
2017,8,7,2017,3,evening,total,,,-1,,chart_not_detected
2017,8,8,2017,4,evening,total,,,-1,,chart_not_detected
2017,8,9,2017,5,evening,total,,,-1,,chart_not_detected
2017,8,10,2017,6,evening,total,,,-1,,chart_not_detected
2017,8,11,2017,7,evening,total,,,-1,,chart_not_detected
2017,8,12,2017,8,evening,total,,,-1,,chart_not_detected
2017,8,0,2016,8,evening,avion,,,-1,,chart_not_detected
2017,8,1,2016,9,evening,avion,,,-1,,chart_not_detected
2017,8,2,2016,10,evening,avion,,,-1,,chart_not_detected
2017,8,3,2016,11,evening,avion,,,-1,,chart_not_detected
2017,8,4,2016,12,evening,avion,,,-1,,chart_not_detected
2017,8,5,2017,1,evening,avion,,,-1,,chart_not_detected
2017,8,6,2017,2,evening,avion,,,-1,,chart_not_detected
2017,8,7,2017,3,evening,avion,,,-1,,chart_not_detected
2017,8,8,2017,4,evening,avion,,,-1,,chart_not_detected
2017,8,9,2017,5,evening,avion,,,-1,,chart_not_detected
2017,8,10,2017,6,evening,avion,,,-1,,chart_not_detected
2017,8,11,2017,7,evening,avion,,,-1,,chart_not_detected
2017,8,12,2017,8,evening,avion,,,-1,,chart_not_detected
2017,8,0,2016,8,night,total,,,-1,,chart_not_detected
2017,8,1,2016,9,night,total,,,-1,,chart_not_detected
2017,8,2,2016,10,night,total,,,-1,,chart_not_detected
2017,8,3,2016,11,night,total,,,-1,,chart_not_detected
2017,8,4,2016,12,night,total,,,-1,,chart_not_detected
2017,8,5,2017,1,night,total,,,-1,,chart_not_detected
2017,8,6,2017,2,night,total,,,-1,,chart_not_detected
2017,8,7,2017,3,night,total,,,-1,,chart_not_detected
2017,8,8,2017,4,night,total,,,-1,,chart_not_detected
2017,8,9,2017,5,night,total,,,-1,,chart_not_detected
2017,8,10,2017,6,night,total,,,-1,,chart_not_detected
2017,8,11,2017,7,night,total,,,-1,,chart_not_detected
2017,8,12,2017,8,night,total,,,-1,,chart_not_detected
2017,8,0,2016,8,night,avion,,,-1,,chart_not_detected
2017,8,1,2016,9,night,avion,,,-1,,chart_not_detected
2017,8,2,2016,10,night,avion,,,-1,,chart_not_detected
2017,8,3,2016,11,night,avion,,,-1,,chart_not_detected
2017,8,4,2016,12,night,avion,,,-1,,chart_not_detected
2017,8,5,2017,1,night,avion,,,-1,,chart_not_detected
2017,8,6,2017,2,night,avion,,,-1,,chart_not_detected
2017,8,7,2017,3,night,avion,,,-1,,chart_not_detected
2017,8,8,2017,4,night,avion,,,-1,,chart_not_detected
2017,8,9,2017,5,night,avion,,,-1,,chart_not_detected
2017,8,10,2017,6,night,avion,,,-1,,chart_not_detected
2017,8,11,2017,7,night,avion,,,-1,,chart_not_detected
2017,8,12,2017,8,night,avion,,,-1,,chart_not_detected
2017,9,0,2016,9,day,total,43.8,,77.0,438,no_decimal_dot
2017,9,1,2016,10,day,total,43.0,,72.0,430,no_decimal_dot
2017,9,2,2016,11,day,total,44.6,,64.0,446,no_decimal_dot
2017,9,3,2016,12,day,total,44.5,,45.0,445,no_decimal_dot
2017,9,4,2017,1,day,total,,,-1,,no_token_at_pos
2017,9,5,2017,2,day,total,,,-1,,no_token_at_pos
2017,9,6,2017,3,day,total,,,42.0,2),parse_error
2017,9,7,2017,4,day,total,,,-1,,no_token_at_pos
2017,9,8,2017,5,day,total,,,-1,,no_token_at_pos
2017,9,9,2017,6,day,total,,,-1,,no_token_at_pos
2017,9,10,2017,7,day,total,,,-1,,no_token_at_pos
2017,9,11,2017,8,day,total,40.2,,36.0,402,no_decimal_dot
2017,9,12,2017,9,day,total,44.2,,50.0,442,no_decimal_dot
2017,9,0,2016,9,day,avion,,,-1,,no_token_at_pos
2017,9,1,2016,10,day,avion,,,-1,,no_token_at_pos
2017,9,2,2016,11,day,avion,,,-1,,no_token_at_pos
2017,9,3,2016,12,day,avion,,,-1,,no_token_at_pos
2017,9,4,2017,1,day,avion,,,51.0,4,parse_error
2017,9,5,2017,2,day,avion,,,36.0,5,parse_error
2017,9,6,2017,3,day,avion,,,-1,,no_token_at_pos
2017,9,7,2017,4,day,avion,,,-1,,no_token_at_pos
2017,9,8,2017,5,day,avion,,,46.0,6,parse_error
2017,9,9,2017,6,day,avion,,,-1,,no_token_at_pos
2017,9,10,2017,7,day,avion,,,-1,,no_token_at_pos
2017,9,11,2017,8,day,avion,,,-1,,no_token_at_pos
2017,9,12,2017,9,day,avion,,,-1,,no_token_at_pos
2017,9,0,2016,9,evening,total,,,-1,,row_not_detected
2017,9,1,2016,10,evening,total,,,-1,,row_not_detected
2017,9,2,2016,11,evening,total,,,-1,,row_not_detected
2017,9,3,2016,12,evening,total,,,-1,,row_not_detected
2017,9,4,2017,1,evening,total,,,-1,,row_not_detected
2017,9,5,2017,2,evening,total,,,-1,,row_not_detected
2017,9,6,2017,3,evening,total,,,-1,,row_not_detected
2017,9,7,2017,4,evening,total,,,-1,,row_not_detected
2017,9,8,2017,5,evening,total,,,-1,,row_not_detected
2017,9,9,2017,6,evening,total,,,-1,,row_not_detected
2017,9,10,2017,7,evening,total,,,-1,,row_not_detected
2017,9,11,2017,8,evening,total,,,-1,,row_not_detected
2017,9,12,2017,9,evening,total,,,-1,,row_not_detected
2017,9,0,2016,9,evening,avion,,,-1,,row_not_detected
2017,9,1,2016,10,evening,avion,,,-1,,row_not_detected
2017,9,2,2016,11,evening,avion,,,-1,,row_not_detected
2017,9,3,2016,12,evening,avion,,,-1,,row_not_detected
2017,9,4,2017,1,evening,avion,,,-1,,row_not_detected
2017,9,5,2017,2,evening,avion,,,-1,,row_not_detected
2017,9,6,2017,3,evening,avion,,,-1,,row_not_detected
2017,9,7,2017,4,evening,avion,,,-1,,row_not_detected
2017,9,8,2017,5,evening,avion,,,-1,,row_not_detected
2017,9,9,2017,6,evening,avion,,,-1,,row_not_detected
2017,9,10,2017,7,evening,avion,,,-1,,row_not_detected
2017,9,11,2017,8,evening,avion,,,-1,,row_not_detected
2017,9,12,2017,9,evening,avion,,,-1,,row_not_detected
2017,9,0,2016,9,night,total,49.1,,67.0,491,no_decimal_dot
2017,9,1,2016,10,night,total,49.7,,77.0,497,no_decimal_dot
2017,9,2,2016,11,night,total,50.0,,60.0,500,no_decimal_dot
2017,9,3,2016,12,night,total,49.8,,69.0,498,no_decimal_dot
2017,9,4,2017,1,night,total,50.8,,42.0,508,no_decimal_dot
2017,9,5,2017,2,night,total,53.2,,13.0,532,no_decimal_dot
2017,9,6,2017,3,night,total,50.8,,71.0,508,no_decimal_dot
2017,9,7,2017,4,night,total,,,-1,,no_token_at_pos
2017,9,8,2017,5,night,total,50.0,,37.0,500,no_decimal_dot
2017,9,9,2017,6,night,total,,,-1,,no_token_at_pos
2017,9,10,2017,7,night,total,50.3,,56.0,503,no_decimal_dot
2017,9,11,2017,8,night,total,46.4,,65.0,464,no_decimal_dot
2017,9,12,2017,9,night,total,40.4,,60.0,404,no_decimal_dot
2017,9,0,2016,9,night,avion,21.1,,85.0,211,no_decimal_dot
2017,9,1,2016,10,night,avion,20.9,,60.0,209,no_decimal_dot
2017,9,2,2016,11,night,avion,,,55.0,21,parse_error
2017,9,3,2016,12,night,avion,22.4,,69.0,224,no_decimal_dot
2017,9,4,2017,1,night,avion,20.2,,73.0,202,no_decimal_dot
2017,9,5,2017,2,night,avion,20.7,,70.0,207,no_decimal_dot
2017,9,6,2017,3,night,avion,18.9,,75.0,189,no_decimal_dot
2017,9,7,2017,4,night,avion,16.4,,76.0,164,no_decimal_dot
2017,9,8,2017,5,night,avion,15.0,,37.0,150,no_decimal_dot
2017,9,9,2017,6,night,avion,,,54.0,15,parse_error
2017,9,10,2017,7,night,avion,20.7,,78.0,207,no_decimal_dot
2017,9,11,2017,8,night,avion,,,76.0,69,parse_error
2017,9,12,2017,9,night,avion,13.1,,42.0,131,no_decimal_dot
2017,10,0,2016,10,day,total,43.0,,71.0,430,no_decimal_dot
2017,10,1,2016,11,day,total,44.6,,52.0,446,no_decimal_dot
2017,10,2,2016,12,day,total,44.5,,57.0,445,no_decimal_dot
2017,10,3,2017,1,day,total,,,-1,,no_token_at_pos
2017,10,4,2017,2,day,total,,,-1,,no_token_at_pos
2017,10,5,2017,3,day,total,,,-1,,no_token_at_pos
2017,10,6,2017,4,day,total,,,-1,,no_token_at_pos
2017,10,7,2017,5,day,total,,,-1,,no_token_at_pos
2017,10,8,2017,6,day,total,,,34.0,2],parse_error
2017,10,9,2017,7,day,total,,,-1,,no_token_at_pos
2017,10,10,2017,8,day,total,,,36.0,42,parse_error
2017,10,11,2017,9,day,total,44.2,,38.0,442,no_decimal_dot
2017,10,12,2017,10,day,total,,,-1,,no_token_at_pos
2017,10,0,2016,10,day,avion,,,-1,,no_token_at_pos
2017,10,1,2016,11,day,avion,,,-1,,no_token_at_pos
2017,10,2,2016,12,day,avion,,,-1,,no_token_at_pos
2017,10,3,2017,1,day,avion,,,61.0,4,parse_error
2017,10,4,2017,2,day,avion,,,58.0,5,parse_error
2017,10,5,2017,3,day,avion,,,-1,,no_token_at_pos
2017,10,6,2017,4,day,avion,,,-1,,no_token_at_pos
2017,10,7,2017,5,day,avion,,,69.0,6,parse_error
2017,10,8,2017,6,day,avion,,,-1,,no_token_at_pos
2017,10,9,2017,7,day,avion,,,30.0,8,parse_error
2017,10,10,2017,8,day,avion,,,-1,,no_token_at_pos
2017,10,11,2017,9,day,avion,,,-1,,no_token_at_pos
2017,10,12,2017,10,day,avion,,,-1,,no_token_at_pos
2017,10,0,2016,10,evening,total,37.2,,70.0,372,no_decimal_dot
2017,10,1,2016,11,evening,total,37.9,,88.0,379,no_decimal_dot
2017,10,2,2016,12,evening,total,38.0,,26.0,380,no_decimal_dot
2017,10,3,2017,1,evening,total,37.6,,76.0,376,no_decimal_dot
2017,10,4,2017,2,evening,total,37.8,,79.0,378,no_decimal_dot
2017,10,5,2017,3,evening,total,35.6,,84.0,356,no_decimal_dot
2017,10,6,2017,4,evening,total,35.2,,51.0,352,no_decimal_dot
2017,10,7,2017,5,evening,total,33.3,,80.0,333,no_decimal_dot
2017,10,8,2017,6,evening,total,34.0,,69.0,340,no_decimal_dot
2017,10,9,2017,7,evening,total,31.9,,44.0,319,no_decimal_dot
2017,10,10,2017,8,evening,total,28.8,,76.0,288,no_decimal_dot
2017,10,11,2017,9,evening,total,36.2,,75.0,362,no_decimal_dot
2017,10,12,2017,10,evening,total,36.1,,80.0,361,no_decimal_dot
2017,10,0,2016,10,evening,avion,,,-1,,row_not_detected
2017,10,1,2016,11,evening,avion,,,-1,,row_not_detected
2017,10,2,2016,12,evening,avion,,,-1,,row_not_detected
2017,10,3,2017,1,evening,avion,,,-1,,row_not_detected
2017,10,4,2017,2,evening,avion,,,-1,,row_not_detected
2017,10,5,2017,3,evening,avion,,,-1,,row_not_detected
2017,10,6,2017,4,evening,avion,,,-1,,row_not_detected
2017,10,7,2017,5,evening,avion,,,-1,,row_not_detected
2017,10,8,2017,6,evening,avion,,,-1,,row_not_detected
2017,10,9,2017,7,evening,avion,,,-1,,row_not_detected
2017,10,10,2017,8,evening,avion,,,-1,,row_not_detected
2017,10,11,2017,9,evening,avion,,,-1,,row_not_detected
2017,10,12,2017,10,evening,avion,,,-1,,row_not_detected
2017,10,0,2016,10,night,total,49.7,,82.0,497,no_decimal_dot
2017,10,1,2016,11,night,total,50.0,,66.0,500,no_decimal_dot
2017,10,2,2016,12,night,total,,,66.0,48,parse_error
2017,10,3,2017,1,night,total,50.8,,83.0,508,no_decimal_dot
2017,10,4,2017,2,night,total,,,45.0,32,parse_error
2017,10,5,2017,3,night,total,50.8,,54.0,508,no_decimal_dot
2017,10,6,2017,4,night,total,51.5,,64.0,515,no_decimal_dot
2017,10,7,2017,5,night,total,50.0,,70.0,500,no_decimal_dot
2017,10,8,2017,6,night,total,,,-1,,no_token_at_pos
2017,10,9,2017,7,night,total,50.3,,71.0,503,no_decimal_dot
2017,10,10,2017,8,night,total,,,54.0,46a,parse_error
2017,10,11,2017,9,night,total,49.4,,52.0,494,no_decimal_dot
2017,10,12,2017,10,night,total,50.2,,41.0,502,no_decimal_dot
2017,10,0,2016,10,night,avion,20.9,,80.0,209,no_decimal_dot
2017,10,1,2016,11,night,avion,21.1,,78.0,211,no_decimal_dot
2017,10,2,2016,12,night,avion,22.4,,72.0,224,no_decimal_dot
2017,10,3,2017,1,night,avion,20.2,,83.0,202,no_decimal_dot
2017,10,4,2017,2,night,avion,20.7,,87.0,207,no_decimal_dot
2017,10,5,2017,3,night,avion,18.9,,56.0,189,no_decimal_dot
2017,10,6,2017,4,night,avion,16.4,,74.0,164,no_decimal_dot
2017,10,7,2017,5,night,avion,15.0,,69.0,150,no_decimal_dot
2017,10,8,2017,6,night,avion,31.5,,48.0,315,no_decimal_dot
2017,10,9,2017,7,night,avion,20.7,,73.0,207,no_decimal_dot
2017,10,10,2017,8,night,avion,,,90.0,69,parse_error
2017,10,11,2017,9,night,avion,13.1,,81.0,131,no_decimal_dot
2017,10,12,2017,10,night,avion,20.1,,40.0,"201,",no_decimal_dot
2017,11,0,2016,11,day,total,44.6,,52.0,446,no_decimal_dot
2017,11,1,2016,12,day,total,44.5,,22.0,445,no_decimal_dot
2017,11,2,2017,1,day,total,45.4,,74.0,454,no_decimal_dot
2017,11,3,2017,2,day,total,48.5,,32.0,485,no_decimal_dot
2017,11,4,2017,3,day,total,,,39.0,32,parse_error
2017,11,5,2017,4,day,total,,,-1,,no_token_at_pos
2017,11,6,2017,5,day,total,,,-1,,no_token_at_pos
2017,11,7,2017,6,day,total,,,-1,,no_token_at_pos
2017,11,8,2017,7,day,total,,,-1,,no_token_at_pos
2017,11,9,2017,8,day,total,40.2,,45.0,402,no_decimal_dot
2017,11,10,2017,9,day,total,44.2,,42.0,442,no_decimal_dot
2017,11,11,2017,10,day,total,,,-1,,no_token_at_pos
2017,11,12,2017,11,day,total,45.3,,78.0,453,no_decimal_dot
2017,11,0,2016,11,day,avion,,,-1,,row_not_detected
2017,11,1,2016,12,day,avion,,,-1,,row_not_detected
2017,11,2,2017,1,day,avion,,,-1,,row_not_detected
2017,11,3,2017,2,day,avion,,,-1,,row_not_detected
2017,11,4,2017,3,day,avion,,,-1,,row_not_detected
2017,11,5,2017,4,day,avion,,,-1,,row_not_detected
2017,11,6,2017,5,day,avion,,,-1,,row_not_detected
2017,11,7,2017,6,day,avion,,,-1,,row_not_detected
2017,11,8,2017,7,day,avion,,,-1,,row_not_detected
2017,11,9,2017,8,day,avion,,,-1,,row_not_detected
2017,11,10,2017,9,day,avion,,,-1,,row_not_detected
2017,11,11,2017,10,day,avion,,,-1,,row_not_detected
2017,11,12,2017,11,day,avion,,,-1,,row_not_detected
2017,11,0,2016,11,evening,total,,,-1,,row_not_detected
2017,11,1,2016,12,evening,total,,,-1,,row_not_detected
2017,11,2,2017,1,evening,total,,,-1,,row_not_detected
2017,11,3,2017,2,evening,total,,,-1,,row_not_detected
2017,11,4,2017,3,evening,total,,,-1,,row_not_detected
2017,11,5,2017,4,evening,total,,,-1,,row_not_detected
2017,11,6,2017,5,evening,total,,,-1,,row_not_detected
2017,11,7,2017,6,evening,total,,,-1,,row_not_detected
2017,11,8,2017,7,evening,total,,,-1,,row_not_detected
2017,11,9,2017,8,evening,total,,,-1,,row_not_detected
2017,11,10,2017,9,evening,total,,,-1,,row_not_detected
2017,11,11,2017,10,evening,total,,,-1,,row_not_detected
2017,11,12,2017,11,evening,total,,,-1,,row_not_detected
2017,11,0,2016,11,evening,avion,,,-1,,row_not_detected
2017,11,1,2016,12,evening,avion,,,-1,,row_not_detected
2017,11,2,2017,1,evening,avion,,,-1,,row_not_detected
